emp_no,first_name,last_name,title,from_date,to_date
278242,Lillian,Mandell,Engineer,1996-07-16,9999-01-01
278243,Werner,Roison,Engineer,1986-06-18,1992-06-17
278250,Satosi,Schade,Engineer,1996-04-28,9999-01-01
278253,Rosalyn,Stroustrup,Assistant Engineer,1995-07-26,2002-07-26
278256,Beshir,Stasinski,Engineer,1998-02-10,9999-01-01
278257,Mona,Beutelspacher,Engineer,1985-02-01,1990-02-01
278260,Ravishankar,Diderrich,Engineer,1986-09-16,1993-09-16
278267,Patricia,Sichman,Senior Staff,1987-02-19,9999-01-01
278280,Adib,Shiratori,Senior Staff,1995-10-04,9999-01-01
278285,Ronghao,Fairtlough,Senior Staff,1996-03-22,9999-01-01
278290,Shigeaki,Millington,Engineer,1989-10-22,1996-10-22
278292,Kankanahalli,Gronowski,Engineer,1998-05-01,9999-01-01
278293,Souichi,Back,Staff,1994-08-05,9999-01-01
278295,Tse,Teitelbaum,Senior Staff,2001-06-08,9999-01-01
278298,Ronghao,Fadgyas,Staff,1997-12-22,9999-01-01
278301,Kwangho,Rusterholz,Senior Staff,2002-06-06,9999-01-01
278304,Margareta,Spelt,Engineer,1995-02-19,2001-02-18
278308,Sadun,Velasco,Senior Staff,1994-09-03,9999-01-01
278310,Troy,Cools,Engineer,1994-10-26,9999-01-01
278313,Bader,Flasterstein,Senior Staff,2002-07-08,9999-01-01
278317,Hein,Millington,Engineer,1987-09-03,1995-09-03
278326,Mantis,Braunmuhl,Engineer,1989-11-06,1994-11-06
278329,Khatoun,Isard,Senior Staff,1996-08-25,9999-01-01
278330,Izaskun,Arlazarov,Staff,1995-08-02,9999-01-01
278332,Mototsugu,Baezner,Engineer,1997-06-18,9999-01-01
278338,Serap,Fadgyas,Senior Staff,1995-02-18,9999-01-01
278343,Pohua,Plumb,Senior Staff,1993-03-21,9999-01-01
278346,Siddarth,Duclos,Senior Engineer,1986-09-12,9999-01-01
278353,Junichi,Kalsbeek,Staff,1999-05-20,9999-01-01
278356,Bernardo,Picel,Engineer,1996-10-22,9999-01-01
278360,Gregory,Bottner,Senior Staff,1988-06-27,9999-01-01
278361,Licheng,Marchesini,Senior Staff,1997-02-27,9999-01-01
278368,Parke,Skrikant,Senior Staff,2001-05-07,9999-01-01
278372,Rosita,Talmon,Engineer,1994-08-27,2000-08-26
278374,Dinkar,Ullian,Staff,1998-04-14,9999-01-01
278379,Iara,Braunmuhl,Engineer,1988-05-01,1997-05-01
278391,Tzu,Camarinopoulos,Assistant Engineer,1999-08-27,9999-01-01
278395,Somnath,Motley,Engineer,1999-04-23,9999-01-01
278396,Xianlong,Marakhovsky,Senior Staff,1996-06-29,9999-01-01
278402,Junichi,Rosin,Engineer,1992-05-04,1998-05-04
278404,Sastry,Nergos,Engineer,1995-05-31,2002-05-31
278407,Lunjin,Egerstedt,Engineer,1986-01-21,1995-01-21
278408,Basem,Gips,Engineer,1997-07-04,2002-07-04
278409,Rimli,Haldar,Staff,1998-12-18,9999-01-01
278413,Seshu,Fasbender,Technique Leader,1985-03-24,9999-01-01
278417,Sudhanshu,Benzaken,Senior Staff,1999-09-18,9999-01-01
278422,Peer,Zeleznik,Senior Staff,1988-07-30,9999-01-01
278424,Mara,Lenart,Senior Staff,1999-05-13,9999-01-01
278426,Ult,Remmers,Engineer,1989-06-12,1998-06-12
278429,Shugo,Ecklund,Senior Staff,2001-08-30,9999-01-01
278433,Udaiprakash,Hoogerwoord,Engineer,1990-03-20,1996-03-19
278442,Janalee,Barreiro,Staff,1996-03-17,9999-01-01
278445,Kamakshi,Improta,Senior Staff,1992-07-07,9999-01-01
278446,Sachio,Carrere,Engineer,1998-12-22,9999-01-01
278449,Erzsebet,Kuhnemann,Technique Leader,1998-08-17,9999-01-01
278456,Xuedong,Shackel,Senior Staff,1996-10-01,9999-01-01
278460,Domenick,Menhoudj,Assistant Engineer,1992-04-01,2001-04-01
278464,Troy,Irland,Engineer,1997-12-21,9999-01-01
278466,Armond,Boreale,Senior Staff,1990-08-11,9999-01-01
278474,Vivian,Tokunaga,Staff,1997-12-09,9999-01-01
278475,Jixiang,Masand,Staff,1998-04-16,9999-01-01
278477,Jagoda,Swiler,Engineer,1998-10-27,9999-01-01
278478,Gil,Michaels,Engineer,1999-12-04,9999-01-01
278479,Goa,Simmen,Engineer,1994-05-02,9999-01-01
278486,Aiichiro,Maraist,Senior Staff,1990-06-19,9999-01-01
278495,Gilbert,Erdi,Engineer,1996-12-08,9999-01-01
278505,Prodip,Wrigley,Senior Engineer,1998-07-11,9999-01-01
278508,Mansur,Improta,Staff,1999-06-04,9999-01-01
278510,Gil,Baak,Engineer,1996-08-23,9999-01-01
278516,Soenke,Levasseur,Engineer,1996-12-25,9999-01-01
278522,Slavian,Siochi,Engineer,1995-06-20,9999-01-01
278523,Berni,Back,Senior Staff,2002-07-21,9999-01-01
278528,Maya,Rando,Senior Staff,2001-04-19,9999-01-01
278530,Bilhanan,Stille,Senior Engineer,1990-02-08,9999-01-01
278531,Zeljko,Serre,Senior Staff,2002-07-04,9999-01-01
278534,Renny,Ghemri,Assistant Engineer,1996-08-14,9999-01-01
278537,Fusako,Kermarrec,Senior Engineer,1995-10-27,9999-01-01
278540,Naraig,Iacovou,Senior Staff,1990-12-23,9999-01-01
278547,Supot,Jayawardene,Staff,1997-08-10,9999-01-01
278548,Aiichiro,Prampolini,Assistant Engineer,1994-12-14,1999-12-14
278555,JoAnna,Spelt,Staff,1998-12-26,9999-01-01
278558,Shin,Lowrie,Senior Staff,1998-02-17,9999-01-01
278559,Make,Jarecki,Staff,1995-04-14,9999-01-01
278596,Barun,Makrucki,Engineer,1995-11-06,2000-11-05
278607,Froduald,Zolotykh,Assistant Engineer,1993-07-01,1999-07-01
278608,Reuven,Angel,Technique Leader,1992-06-11,9999-01-01
278610,Akeno,Benzmuller,Senior Staff,2000-01-23,9999-01-01
278619,Malu,Denis,Senior Staff,1993-07-14,9999-01-01
278621,Horward,Huhdanpaa,Staff,1997-11-02,9999-01-01
278624,Rimli,Demizu,Senior Staff,1996-12-18,9999-01-01
278635,Kiyotoshi,Birge,Technique Leader,1996-11-21,9999-01-01
278636,Stella,Dehkordi,Assistant Engineer,1999-11-30,9999-01-01
278639,Marsja,Hammerschmidt,Assistant Engineer,1995-08-11,2001-08-10
278640,Guttorm,Pokrovskii,Senior Staff,2000-06-01,9999-01-01
278650,Dipankar,Kornatzky,Engineer,1989-01-02,1994-01-02
278658,Georgy,Ellozy,Senior Staff,1996-03-23,9999-01-01
278680,Suzette,Fontan,Senior Staff,1998-12-13,9999-01-01
278689,Itzchak,Terkki,Engineer,1985-08-06,1992-08-06
278703,Irena,Kitai,Staff,1998-10-23,9999-01-01
278704,Gill,Mondadori,Senior Staff,1996-04-18,9999-01-01
278715,Amstein,Schaft,Engineer,1999-03-06,9999-01-01
278721,Tonia,Flexer,Engineer,1988-05-22,1995-05-23
278723,Theirry,Comyn,Technique Leader,1994-05-07,9999-01-01
278724,Jolita,Thummel,Technique Leader,1989-10-21,9999-01-01
278725,Sajjad,Molenaar,Engineer,1990-08-23,1995-08-23
278727,Shakhar,Beutelspacher,Technique Leader,1989-07-06,9999-01-01
278728,Aria,Segond,Engineer,1994-05-30,2001-05-30
278733,Moty,Bamford,Senior Staff,1996-01-25,9999-01-01
278740,Adib,Kawashimo,Engineer,1989-03-17,1994-03-17
278747,Kankanahalli,Bernardeschi,Engineer,1993-01-13,1998-01-13
278750,Shir,Trachtenberg,Staff,2000-01-04,9999-01-01
278754,Subhrajyoti,Shokrollahi,Senior Staff,2000-10-18,9999-01-01
278758,Radhika,Litecky,Staff,1995-09-17,9999-01-01
278760,Guiseppe,Bierman,Assistant Engineer,1996-07-16,9999-01-01
278764,Koichi,Lueh,Senior Staff,1997-04-12,9999-01-01
278768,Koichi,Oxman,Engineer,1995-03-09,2001-03-08
278771,Mikhail,Henders,Senior Staff,1990-11-28,9999-01-01
278772,Giordano,Tramer,Engineer,1995-04-29,9999-01-01
278788,Unal,Lorys,Engineer,1993-05-08,1998-05-08
278790,Saddek,Curless,Engineer,1992-06-14,2001-06-14
278792,Rafail,Raney,Technique Leader,1997-10-25,9999-01-01
278796,Zito,Fiebach,Assistant Engineer,1992-01-08,2001-01-07
278800,Mohammed,Clemencon,Senior Engineer,1993-09-21,9999-01-01
278803,Hatim,Gajiwala,Engineer,1992-10-07,1999-10-08
278809,Kirk,Grospietsch,Senior Staff,1992-06-02,9999-01-01
278811,Nikolaus,Brizzi,Engineer,1990-01-16,1996-01-16
278823,Deborah,Besancenot,Senior Staff,1996-10-27,9999-01-01
278825,Jiakeng,Delgrossi,Senior Engineer,1986-10-06,9999-01-01
278828,Stabislas,Rosin,Assistant Engineer,1986-01-23,1991-01-23
278837,Gio,Engelmann,Engineer,1989-08-28,1996-08-28
278850,Brendon,Iacovou,Senior Staff,2000-09-30,9999-01-01
278855,Weidon,Cannane,Senior Staff,2000-01-31,9999-01-01
278860,Fay,Emiris,Engineer,1996-03-01,9999-01-01
278872,Gennady,Imataki,Senior Staff,2000-12-21,9999-01-01
278873,Qunsheng,Vecchio,Technique Leader,1985-11-28,9999-01-01
278882,Garnet,Vrecion,Staff,1998-10-22,9999-01-01
278884,Tiina,Koshiba,Senior Staff,1998-05-13,9999-01-01
278885,Akeno,Birch,Senior Staff,1996-01-30,9999-01-01
278886,Divier,Escriba,Senior Staff,1993-03-23,9999-01-01
278889,Shao,Bashian,Senior Engineer,1999-12-11,9999-01-01
278894,Chinhyun,Sethi,Senior Staff,1991-04-07,9999-01-01
278895,Salvador,Shackel,Senior Engineer,1995-02-25,9999-01-01
278897,Gererd,Gecsei,Engineer,1989-01-04,1997-01-04
278900,Xiaoshan,Grospietsch,Engineer,1986-10-21,1993-10-21
278908,Tuval,Stavenow,Staff,1995-08-13,9999-01-01
278914,Barton,Tanemo,Engineer,1993-11-18,1999-11-18
278915,Guiseppe,Pelc,Engineer,1999-09-20,9999-01-01
278918,Sadun,DiGiano,Technique Leader,1996-04-30,9999-01-01
278922,Susuma,Riexinger,Engineer,1992-02-17,1998-02-16
278930,Nimmagadda,Dalphin,Senior Staff,2002-05-03,9999-01-01
278931,Kagan,Akaboshi,Senior Staff,1999-02-05,9999-01-01
278938,Laurentiu,Cesareni,Engineer,1987-05-15,1993-05-14
278943,Masaki,Shimshoni,Senior Staff,1992-08-23,9999-01-01
278944,Atreye,Hashii,Engineer,1991-12-06,1996-12-05
278949,Frazer,Rosenbaum,Senior Staff,1988-12-27,9999-01-01
278951,Kristof,Montresor,Engineer,1998-02-02,9999-01-01
278954,Gritta,Gerlach,Engineer,1993-03-14,1998-03-14
278955,Sachin,Lambe,Senior Engineer,1995-08-27,9999-01-01
278956,Ronnie,Hashii,Senior Staff,1996-05-09,9999-01-01
278958,Wayne,Peck,Senior Staff,1999-08-01,9999-01-01
278968,Niclas,Billingsley,Staff,1998-04-26,9999-01-01
278970,Jordanka,Pfau,Senior Staff,1991-03-26,9999-01-01
278972,Adil,Luit,Senior Staff,1996-06-04,9999-01-01
278973,Pascal,Curless,Senior Staff,1997-03-23,9999-01-01
278977,Vatsa,Unno,Technique Leader,1987-08-28,9999-01-01
278980,Lunjin,Bernatsky,Engineer,1989-08-19,1995-08-19
278981,Moon,Schmezko,Senior Staff,1999-05-20,9999-01-01
278993,Monique,Peha,Senior Engineer,1996-04-07,9999-01-01
278995,Shigehiro,Dalton,Staff,1998-04-30,9999-01-01
278996,Shigeu,Kaltofen,Engineer,1986-05-25,1992-05-24
279003,Chinhyun,Hofting,Senior Engineer,1985-02-23,9999-01-01
279005,Jiakeng,Harbusch,Senior Staff,1998-06-22,9999-01-01
279007,Jiakeng,Braunschweig,Staff,1997-11-19,9999-01-01
279009,Taiji,Brookman,Senior Staff,1995-12-10,9999-01-01
279014,Kazuhisa,Shackell,Assistant Engineer,1988-11-04,1997-11-04
279018,Constantino,Mellouli,Engineer,1987-02-02,1993-02-01
279021,Erez,Marakhovsky,Engineer,1994-02-16,1999-02-16
279022,Jackson,Luby,Technique Leader,1990-12-24,9999-01-01
279024,Bezalel,Gustavson,Engineer,1997-06-09,9999-01-01
279030,Nahid,Spieker,Engineer,1996-11-11,9999-01-01
279032,Huican,Kalloufi,Engineer,1996-12-03,9999-01-01
279033,Brewster,Solovay,Staff,1997-09-07,9999-01-01
279037,Ramachenga,Mateescu,Senior Staff,1991-07-08,9999-01-01
279039,Pradeep,Syrzycki,Senior Staff,1994-12-05,9999-01-01
279042,Susanna,Eldridge,Senior Staff,1995-04-30,9999-01-01
279043,Weiye,Molberg,Engineer,1999-12-10,9999-01-01
279051,Bernardo,Tanemo,Engineer,1996-03-24,9999-01-01
279055,Kenton,Hasham,Staff,1996-01-17,9999-01-01
279058,Paraskevi,Verhoeff,Senior Staff,1996-05-29,9999-01-01
279064,Stella,Flanders,Engineer,1985-03-17,1990-03-17
279070,Marie,Diderrich,Senior Staff,2001-12-17,9999-01-01
279077,Shounak,Dahlbom,Assistant Engineer,1987-09-13,1995-09-13
279079,Adly,Koblitz,Senior Staff,2001-06-04,9999-01-01
279090,Valter,Schrooten,Staff,1996-12-16,9999-01-01
279093,Turgut,Farrag,Senior Staff,1997-06-02,9999-01-01
279094,Leif,Azulay,Assistant Engineer,1999-08-25,9999-01-01
279100,Lene,Porotnikoff,Senior Staff,1998-02-04,9999-01-01
279105,Shuichi,Litecky,Engineer,1997-03-30,2002-03-30
279107,Alejandro,Baez,Technique Leader,1995-07-14,9999-01-01
279110,Conal,Boissier,Engineer,1993-03-16,2002-03-16
279111,Aiichiro,Herath,Senior Engineer,1988-07-20,9999-01-01
279112,Takahiro,Melichar,Engineer,1995-05-27,2002-05-27
279116,Shaz,Emiris,Senior Staff,1999-01-07,9999-01-01
279120,Teunis,Ruemmler,Technique Leader,1993-12-14,9999-01-01
279123,Kwee,Negoita,Senior Staff,1998-06-23,9999-01-01
279124,Larisa,Peyn,Engineer,1996-12-11,9999-01-01
279127,Gregory,Lorch,Senior Staff,1995-04-21,9999-01-01
279128,Fan,Kusakabe,Assistant Engineer,1990-10-25,1996-10-24
279134,Manu,Lorch,Senior Staff,1997-05-17,9999-01-01
279136,Yongqiao,Tasistro,Staff,2000-01-01,9999-01-01
279139,Tetsushi,Eastman,Senior Staff,2002-01-09,9999-01-01
279143,Marl,Krohm,Engineer,1986-06-03,1993-06-03
279147,Dinkar,Puppe,Staff,1999-02-23,9999-01-01
279156,Maris,Birke,Senior Staff,1999-04-28,9999-01-01
279160,Subhankar,Uludag,Senior Staff,1997-04-29,9999-01-01
279162,Reinhard,Kavraki,Engineer,1999-10-14,9999-01-01
279168,Shugo,Morton,Engineer,1994-06-06,9999-01-01
279169,Billur,Sidhu,Technique Leader,1994-06-10,9999-01-01
279172,Zongyan,Lichtman,Senior Engineer,1995-11-20,9999-01-01
279180,Malu,Perfilyeva,Staff,2000-01-27,9999-01-01
279186,Valery,Frijda,Engineer,1987-10-11,1992-10-10
279187,Karsten,Millington,Senior Staff,1994-06-21,9999-01-01
279201,Udo,Stiles,Engineer,1988-03-22,1996-03-22
279202,Basil,Kadhim,Staff,1999-07-09,9999-01-01
279205,Suvo,Muhlberg,Engineer,1997-04-03,9999-01-01
279206,Venkatesan,Marrevee,Senior Staff,1999-12-22,9999-01-01
279207,Zorica,Birch,Engineer,1985-05-11,1993-05-11
279214,Honesty,Velardi,Engineer,1998-01-12,9999-01-01
279216,Debaprosad,Kamber,Engineer,1996-01-30,2001-01-29
279222,Rosalyn,Uludag,Senior Staff,1998-04-13,9999-01-01
279226,Isaac,Gopalakrishnan,Senior Staff,2002-02-20,9999-01-01
279228,Yannis,Verspoor,Senior Staff,2002-07-05,9999-01-01
279229,Oldrich,Karnin,Staff,1997-04-12,9999-01-01
279231,Gina,Steinauer,Engineer,1999-03-11,9999-01-01
279234,Gonzalo,Diderrich,Senior Staff,1996-10-06,9999-01-01
279237,Babette,Morrey,Engineer,1997-05-24,9999-01-01
279241,Shigeaki,Geffroy,Engineer,1995-08-18,9999-01-01
279249,Alagu,Litecky,Staff,1996-07-31,9999-01-01
279268,Takahiro,Reistad,Engineer,1989-11-06,1994-11-06
279281,Constantijn,Zirintsis,Engineer,1989-10-09,1995-10-09
279286,Kenroku,Benzaken,Senior Staff,1994-12-20,9999-01-01
279287,Uli,Ranum,Senior Staff,2001-08-14,9999-01-01
279288,Patricio,Masand,Staff,1999-05-29,9999-01-01
279290,Kazuhisa,Monarch,Engineer,1996-04-28,2001-04-28
279299,Xumin,Rande,Engineer,1993-08-05,9999-01-01
279300,Tomokazu,Bondorf,Assistant Engineer,1985-03-26,1990-03-26
279302,Wojceich,Gelosh,Senior Staff,1997-09-11,9999-01-01
279308,Ziva,Kopetz,Senior Engineer,1996-08-18,9999-01-01
279309,Lillian,Keohane,Technique Leader,1989-07-19,9999-01-01
279315,Chriss,Lorys,Assistant Engineer,1990-12-30,1998-12-30
279319,Sachin,Coors,Engineer,1992-09-13,2001-09-13
279321,Sukumar,Flasterstein,Technique Leader,1988-04-01,9999-01-01
279329,Adin,Erdi,Engineer,1993-01-09,2000-01-10
279336,Moss,Bonifati,Technique Leader,1986-01-08,9999-01-01
279337,Nitsan,Kruskal,Staff,1999-04-03,9999-01-01
279342,Babette,Orlowska,Engineer,1988-10-19,1996-10-19
279348,Masasuke,Yetim,Senior Staff,1992-02-29,9999-01-01
279349,Cullen,Shanbhogue,Engineer,1985-12-28,1992-12-28
279351,Shaunak,Sgarro,Senior Staff,1996-07-11,9999-01-01
279358,Bojan,Iacovou,Senior Staff,1996-11-17,9999-01-01
279365,Weiyi,Provine,Senior Staff,2000-12-17,9999-01-01
279370,Valeska,Nitta,Assistant Engineer,1993-07-10,1998-07-10
279378,Pradeep,Lenart,Technique Leader,1988-01-12,9999-01-01
279379,Eric,Ducloy,Senior Staff,1994-04-04,9999-01-01
279386,Parto,Verspoor,Senior Staff,1995-05-18,9999-01-01
279397,Elvis,Karcich,Senior Staff,1994-11-23,9999-01-01
279408,Gudjon,Stenning,Staff,1996-08-31,9999-01-01
279413,Hidde,Morrey,Engineer,1996-04-19,2002-04-19
279414,Iara,Lores,Engineer,1987-08-08,1996-08-07
279417,Zorica,Bamford,Senior Staff,2000-03-11,9999-01-01
279433,Tetsurou,Billawala,Senior Staff,1992-10-16,9999-01-01
279434,Baocai,Suermann,Staff,1995-03-15,9999-01-01
279435,Mayumi,Wilharm,Assistant Engineer,1991-09-11,1997-09-10
279436,Fun,Setiz,Senior Engineer,1985-08-03,9999-01-01
279440,Shin,Hebden,Staff,1995-09-05,9999-01-01
279444,Karoline,Pettey,Technique Leader,1994-11-29,9999-01-01
279446,Basant,Jansch,Senior Staff,1990-09-20,9999-01-01
279448,Keung,Halloran,Engineer,1988-02-07,1995-02-07
279449,Ulises,Lalonde,Senior Engineer,1989-07-05,9999-01-01
279451,Pasqua,Qiwen,Senior Staff,1995-06-09,9999-01-01
279454,Marco,Erbe,Senior Staff,2000-03-10,9999-01-01
279456,Fumitake,Georgatos,Assistant Engineer,1990-11-02,1996-11-01
279458,Brendon,Wegerle,Technique Leader,1995-12-24,9999-01-01
279468,Weiwu,Kornyak,Senior Staff,1987-05-10,9999-01-01
279475,Mats,Nanard,Engineer,1993-10-08,9999-01-01
279477,Moon,Kalsbeek,Senior Staff,1985-04-28,9999-01-01
279478,Steve,Zyda,Senior Staff,2000-03-23,9999-01-01
279482,Adamantios,Bugaenko,Engineer,1990-04-22,1996-04-21
279484,Yunming,Famili,Senior Staff,1991-08-04,9999-01-01
279487,Dietrich,Fasbender,Engineer,1986-08-14,1994-08-14
279488,Aleksandar,Vandervoorde,Engineer,1986-01-03,1991-01-03
279492,Navin,Harllee,Staff,1998-01-27,9999-01-01
279495,Marie,Danecki,Assistant Engineer,1997-01-23,2002-01-23
279504,Olivera,Thibadeau,Assistant Engineer,1986-12-23,1993-12-23
279506,Shih,Selvestrel,Senior Staff,1995-04-27,9999-01-01
279507,Masato,Desikan,Senior Staff,1999-08-18,9999-01-01
279510,Makato,Munck,Senior Staff,1993-01-26,9999-01-01
279511,Tsuneo,Rahier,Engineer,1985-10-18,1991-10-18
279513,Subhash,Ritcey,Senior Staff,2000-11-18,9999-01-01
279514,Fumiko,Heyers,Engineer,1988-08-29,1995-08-30
279516,Shigehito,Thiran,Engineer,1994-05-28,2001-05-28
279518,Werner,Ellozy,Senior Staff,1997-01-19,9999-01-01
279519,Trygve,Neimat,Engineer,1988-05-29,1995-05-30
279526,Dharmaraja,Feldmann,Senior Staff,1996-12-07,9999-01-01
279527,Itzchak,Zuberek,Engineer,1996-09-03,9999-01-01
279528,Rosita,Szilard,Technique Leader,1995-03-04,9999-01-01
279529,Constantine,Farrel,Senior Staff,2001-10-25,9999-01-01
279535,Domenico,Sullins,Senior Engineer,1988-07-14,9999-01-01
279541,Tsutomu,Felder,Senior Staff,1995-10-14,9999-01-01
279544,Bedir,Atchley,Engineer,1995-02-22,2002-02-22
279553,Elzbieta,Brlek,Senior Staff,1994-05-04,9999-01-01
279555,Pramod,Erdi,Engineer,1999-11-17,9999-01-01
279580,Siddarth,Werthner,Senior Staff,1997-05-31,9999-01-01
279583,Gianluca,Masada,Staff,1998-11-30,9999-01-01
279584,Dante,Coney,Staff,1998-10-25,9999-01-01
279590,Slavian,Fargier,Assistant Engineer,1990-09-24,1999-09-24
279591,Jianwen,Ariola,Senior Staff,1995-04-20,9999-01-01
279594,Alexius,Ponthieu,Senior Staff,1991-07-26,9999-01-01
279599,Mitsuyuki,Ouhyoung,Senior Engineer,1998-03-08,9999-01-01
279608,Alenka,Shackel,Senior Staff,1996-01-28,9999-01-01
279611,Pranav,Perry,Senior Staff,1992-11-05,9999-01-01
279615,Ramachenga,Kroha,Assistant Engineer,1991-09-04,1999-09-04
279618,Eben,Cannata,Senior Engineer,1986-01-19,9999-01-01
279619,Youngkon,Thiran,Engineer,1987-01-21,1995-01-21
279620,Suzette,Erbe,Assistant Engineer,1993-07-19,1999-07-19
279627,Alassane,Gilg,Engineer,1999-01-20,9999-01-01
279642,Feipei,Besancenot,Assistant Engineer,1996-02-09,2002-02-08
279643,Kiam,Massonet,Senior Staff,1997-04-09,9999-01-01
279649,Rajmohan,Dolinsky,Senior Staff,1993-05-17,9999-01-01
279650,Hugo,Kalafatis,Senior Staff,1994-01-10,9999-01-01
279653,Kensei,Berztiss,Staff,1999-04-08,9999-01-01
279657,Mayuko,Kavraki,Engineer,1989-01-24,1997-01-24
279658,Younwoo,Danlos,Engineer,1992-10-11,2001-10-11
279661,Xiadong,Bach,Senior Staff,1987-03-07,9999-01-01
279673,Xiaopeng,Leppanen,Senior Staff,1987-02-22,9999-01-01
279674,Basim,Servieres,Staff,1999-12-11,9999-01-01
279675,Conrado,Weiland,Senior Staff,1995-05-16,9999-01-01
279682,Fun,Suomi,Senior Engineer,1991-11-25,9999-01-01
279686,Henk,Sidhu,Engineer,1994-07-24,2002-07-24
279687,Howell,Maquelin,Senior Engineer,1987-12-09,9999-01-01
279688,Tsutomu,Lieblein,Engineer,1997-03-03,9999-01-01
279689,Martins,McDermid,Technique Leader,1987-10-01,9999-01-01
279690,Khoa,Birge,Senior Staff,2000-02-24,9999-01-01
279691,Peternela,Lindenbaum,Senior Staff,1985-04-20,9999-01-01
279692,Tsuneo,Mahnke,Senior Staff,1998-10-01,9999-01-01
279703,Kirk,Makrucki,Engineer,1986-02-27,1995-02-27
279707,Makato,Broder,Senior Engineer,1998-02-01,9999-01-01
279712,Eberhardt,Nitto,Technique Leader,1999-12-08,9999-01-01
279715,Xiping,Szmurlo,Senior Staff,1998-02-19,9999-01-01
279716,Sham,Validov,Senior Staff,1998-07-17,9999-01-01
279718,Sanjiv,Srimani,Senior Staff,1994-12-15,9999-01-01
279726,Zhenhua,Farris,Senior Staff,1993-06-21,9999-01-01
279729,Gully,Masada,Engineer,1987-03-29,1996-03-28
279732,Sedat,Imataki,Senior Staff,1988-06-05,9999-01-01
279735,Ravishankar,Atrawala,Senior Staff,1988-02-22,9999-01-01
279740,Sachio,Molenaar,Senior Engineer,1988-04-08,9999-01-01
279742,Navid,Woycyznski,Engineer,1986-01-09,1994-01-09
279744,Hein,Werthner,Engineer,1996-02-29,9999-01-01
279745,Hongzue,Brattka,Senior Engineer,1986-07-28,9999-01-01
279746,Yolla,Baca,Staff,1997-05-12,9999-01-01
279751,Kannan,Lunn,Senior Staff,1992-10-10,9999-01-01
279753,Gio,Georg,Assistant Engineer,1986-04-03,1991-04-03
279758,Honesty,Chiola,Engineer,1990-04-13,1998-04-13
279759,Kitty,Manderick,Senior Engineer,1993-02-23,9999-01-01
279762,Rildo,Bael,Senior Staff,1985-03-23,9999-01-01
279763,Marke,Lipner,Senior Engineer,1985-12-12,9999-01-01
279765,Rosine,Ranta,Senior Staff,1990-12-25,9999-01-01
279770,Chenyi,Brickell,Staff,1996-11-06,9999-01-01
279776,Mohammed,Moehrke,Senior Staff,1992-06-09,9999-01-01
279777,Dzung,Yetim,Senior Staff,1997-07-26,9999-01-01
279780,Werner,Weedon,Staff,1997-06-28,9999-01-01
279788,Tsvetan,Acton,Senior Engineer,1990-11-27,9999-01-01
279794,Felicidad,Polajnar,Senior Staff,1998-11-25,9999-01-01
279795,Ottavia,Krzyzanowski,Senior Engineer,1996-11-18,9999-01-01
279801,Xiaoqiu,Linares,Assistant Engineer,1990-02-19,1996-02-19
279804,Sugwoo,Camurati,Senior Staff,1986-08-17,9999-01-01
279808,Tooru,Dolinsky,Engineer,1985-05-08,1992-05-08
279817,Tonia,Masamoto,Staff,1997-10-30,9999-01-01
279829,Iara,Stille,Staff,1996-01-03,9999-01-01
279832,Kristen,Vural,Engineer,1988-04-21,1995-04-22
279834,Susanna,Eugenio,Senior Staff,1999-05-04,9999-01-01
279838,Masali,Koshino,Senior Staff,1993-06-28,9999-01-01
279843,Gudjon,Solares,Assistant Engineer,1994-12-28,9999-01-01
279851,Weicheng,Hellwagner,Senior Staff,2001-02-28,9999-01-01
279856,Lobel,Camurati,Engineer,1994-11-17,9999-01-01
279857,Ebbe,Monarch,Senior Engineer,1998-11-16,9999-01-01
279865,Genki,Serra,Senior Staff,1998-05-24,9999-01-01
279866,Sibyl,Kropatsch,Senior Staff,1997-07-06,9999-01-01
279868,Hidekazu,Schiper,Senior Engineer,1987-10-06,9999-01-01
279875,KayLiang,Kornyak,Senior Staff,1993-04-26,9999-01-01
279880,Surveyors,Akiyama,Senior Staff,1996-04-20,9999-01-01
279891,Eben,Gihr,Senior Staff,1992-08-22,9999-01-01
279892,Nahum,Ertl,Staff,1994-06-29,9999-01-01
